,id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,power_units,hp_or_lbs,carb_fuel_injection,subcategory_no,ev_date,ev_dow,ev_time,ev_country,ev_year,ev_month,mid_air,on_ground_collision,latitude,longitude,apt_name,apt_dist,apt_dir,apt_elev,wx_obs_time,wx_obs_dir,wx_obs_elev,wx_obs_dist,light_cond,sky_cond_nonceil,sky_nonceil_ht,sky_ceil_ht,sky_cond_ceil,vis_rvr,vis_rvv,vis_sm,wx_temp,wx_dew_pt,wind_dir_deg,wind_dir_ind,wind_vel_kts,wind_vel_ind,gust_ind,gust_kts,altimeter,wx_dens_alt,wx_int_precip,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,wx_cond_basic
48,20080305X002711,091,NONE,MOONEY,M20C,4.0,1.0,RETR,2575.0,AIR,N,ANNL,2.0,3811.0,Y,PERS,,RAL ,607.0,AJO ,N,N,268.0,PLT,M,No,Y,,,1,REC,LYCOMING,180.0,HP,CARB,6,2008-02-28,Th,607.0,USA,2008,2,,,335641N,1172648W,Riverside Municipal Airport,0.0,,819.0,1353.0,270.0,,9.0,NITE,CLER,0.0,0.0,NONE,,,10.0,61.0,39.0,0.0,U,,F,T,0.0,29.950000762939453,,,FATL,,,,3,0,0,0,3.0,VMC
49,20080416X004951,091,VFR,Piper,PA-28-161,,1.0,FIXD,,AIR,N,,,,Y,INST,,KVRB,,KSGJ,N,N,116.0,DSTU,M,,N,,,1,REC,Lycoming,,,,6,2008-02-29,Fr,1453.0,USA,2008,2,,,273933N,0080258W,Vero Beach Municipal Airport,0.0,,24.0,1053.0,0.0,,0.0,DAYL,FEW,4600.0,0.0,NONE,,,10.0,66.0,48.0,80.0,U,11.0,F,F,0.0,30.3799991607666,,,NONE,,,,0,0,1,0,1.0,VMC
50,20080418X005181,091,NONE,Robinson,R-22,2.0,1.0,FIXD,1370.0,HELI,N,UNK,,3424.0,Y,PERS,N,,,,N,N,2200.0,PLT,M,No,N,,,1,REC,Lycoming,131.0,HP,,6,2008-03-04,Tu,1530.0,USA,2008,3,,,295548N,0895559W,,0.0,,,1452.0,225.0,3.0,10.0,DAYL,CLER,0.0,2500.0,BKN,,,10.0,46.0,37.0,280.0,U,13.0,F,F,19.0,29.940000534057617,,,NONE,,,,0,0,2,0,2.0,VMC
51,20080305X002721,091,NONE,RAYTHEON AIRCRAFT COMPANY,B36TC,6.0,1.0,RETR,3850.0,AIR,N,ANNL,,873.0,Y,PERS,N,KMMH,15.0,KVNY,N,N,884.0,PLT,M,No,N,,,1,REC,CONT MOTOR,300.0,HP,FINJ,5,2008-03-03,Mo,20.0,USA,2008,3,,,373732N,1185027W,,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,39.0,0.0,0.0,U,,F,T,0.0,0.0,,,SERS,,,,0,1,0,1,2.0,VMC
52,20080307X002841,091,NONE,Cessna,172N,,1.0,FIXD,,AIR,N,,,,Y,INST,,AEL ,1830.0,SGS ,N,N,57.0,DSTU,M,,N,,,1,REC,Lycoming,,,,6,2008-01-22,Tu,1930.0,USA,2008,1,,,445126N,0093158W,,0.0,,,1335.0,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,10.0,-4.0,260.0,U,13.0,F,F,18.0,29.950000762939453,,,NONE,,,,0,0,1,0,1.0,VMC
53,20080306X002741,091,NONE,Hardy,Midget Mustang M-1,1.0,1.0,FIXD,896.0,AIR,Y,ANNL,12.0,12.0,Y,PERS,N,AEJ ,1730.0,AEJ ,N,N,700.0,PLT,M,No,N,,,1,REC,Continental,100.0,HP,CARB,6,2008-02-23,Sa,1730.0,USA,2008,2,,,384851N,0106715W,Central Colorado Regional,0.0,,7946.0,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,3.0,82.0,0.0,270.0,U,10.0,F,F,18.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
54,20080320X003431,091,NONE,Piper,PA-28R-200,4.0,1.0,RETR,2650.0,AIR,N,100H,,9019.599609375,Y,PERS,N,KSAT,1545.0,,N,N,217.0,PLT,M,Yes,N,,,1,REC,Lycoming,180.0,HP,FINJ,6,2008-03-05,We,1620.0,USA,2008,3,,,292026N,0982819W,Stinson Municipal Airport,0.0,,577.0,1553.0,0.0,577.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,61.0,34.0,0.0,U,6.0,F,F,0.0,29.950000762939453,,,NONE,0.0,0.0,0.0,0,0,2,0,2.0,VMC
55,20080310X002891,091,NONE,RANS,S-4 Coyote I,1.0,1.0,FIXD,,AIR,N,,,,Y,PERS,,LVN ,2130.0,,N,N,190.0,PLT,M,,N,,,1,REC,Rotax,52.0,HP,,6,2008-02-23,Sa,2130.0,USA,2008,2,,,443740N,0931341W,Airlake Airport,0.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
56,20080310X002911,091,NONE,Cessna,140,,1.0,FIXD,,AIR,N,ANNL,41.0,4418.0,Y,PERS,,C77 ,2000.0,,N,N,1400.0,PLT,M,,N,,,1,REC,Continental,,,,3,2008-02-23,Sa,2000.0,USA,2008,2,,,421922N,0885010W,Poplar Grove Airport,10.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
57,20080409X004421,133,NONE,SIKORSKY,S-58HT,4.0,2.0,FIXD,13000.0,HELI,N,COAW,,18397.0,,EXLD,N,PKB ,,PKB ,N,N,12000.0,PLT,M,Yes,N,,,1,TS,Pratt and Whitney Canada,900.0,HP,,4,2008-03-09,Su,1840.0,USA,2008,3,,,039225N,0811738W,,0.0,,,1853.0,270.0,858.0,7.0,DAYL,FEW,3600.0,0.0,NONE,,,10.0,30.0,19.0,200.0,U,5.0,F,T,0.0,30.3700008392334,,,SERS,,,,0,0,0,1,1.0,VMC
58,20080403X004211,091,NONE,Maule,M-4,,1.0,FIXD,,AIR,N,,,,Y,INST,Y,JER ,,JER ,N,N,4755.0,FLTI,M,Yes,N,,,1,REC,Franklin,220.0,HP,,6,2008-03-05,We,2100.0,USA,2008,3,,,424336N,1142723W,JEROME COUNTY,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,39.0,0.0,270.0,U,4.0,F,T,0.0,0.0,,,NONE,,,,0,0,3,0,3.0,VMC
59,20080411X004541,091,NONE,Willey,Rotorway Exec 90,,1.0,FIXD,,HELI,Y,COND,,983.0,Y,INST,,95F ,,4F1 ,N,N,498.0,FLTI,M,Yes,N,,,1,REC,Rotorway,,,,2,2008-03-08,Sa,2000.0,USA,2008,3,,,361320N,0962040W,,2.0,,,1953.0,150.0,,20.0,DAYL,UNK,0.0,6000.0,OVC,,,10.0,36.0,23.0,10.0,U,12.0,F,F,16.0,30.1299991607666,,,NONE,,,,0,0,2,0,2.0,VMC
60,20080317X003201,091,NONE,MAULE,M-4,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,4194.0,Y,PERS,N,BIH ,2300.0,BIH ,N,N,1500.0,PLT,M,No,N,,,1,REC,Continental,210.0,HP,FINJ,5,2008-03-07,Fr,2300.0,USA,2008,3,,,372223N,1182149W,Eastern Sierra Regional Airpor,0.0,,4124.0,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,61.0,0.0,0.0,U,,F,T,0.0,0.0,,,NONE,,,,0,0,3,0,3.0,VMC
61,20080317X003191,091,NONE,Diamond Aircraft Industries,DA 20-C1,2.0,1.0,FIXD,1764.0,AIR,N,100H,75.0,2391.0,Y,PERS,N,U77 ,2315.0,,N,N,59.0,PLT,M,No,N,,,1,REC,Continental,125.0,HP,FINJ,2,2008-03-09,Su,2220.0,USA,2008,3,,,040829N,1113940W,Spanish Fork Airport,0.0,,4529.0,2149.0,329.0,4497.0,5.0,DAYL,FEW,9000.0,0.0,NONE,,,10.0,46.0,25.0,240.0,U,5.0,F,T,0.0,30.26000022888184,,,NONE,,,,0,0,2,0,2.0,VMC
62,20080403X004181,137,NONE,Bell,206B,2.0,1.0,FIXD,3200.0,HELI,N,,,,,AAPL,N,OXR ,1400.0,,N,N,3900.0,PLT,M,Yes,N,,,1,TS,Allison,,,,6,2008-03-11,Tu,1515.0,USA,2008,3,,,341249N,0119539W,,0.0,,,1455.0,15.0,15.0,3.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,54.0,43.0,70.0,U,5.0,F,T,0.0,30.18000030517578,,,NONE,,,,0,0,1,0,1.0,VMC
63,20080321X003521,135,IFR,CESSNA,402C,2.0,2.0,RETR,7210.0,AIR,N,AAIP,15.699999809265137,18952.0,Y,,N,RNO ,315.0,VGT ,N,N,1246.0,PLT,M,Yes,N,,,1,REC,Continental,325.0,HP,FINJ,7,2008-03-11,Tu,450.0,USA,2008,3,,,036370N,0011610W,DESERT ROCK,0.0,,3314.0,453.0,0.0,3314.0,0.0,NDRK,CLER,0.0,0.0,NONE,,,10.0,50.0,19.0,0.0,U,,F,T,0.0,30.270000457763672,,,NONE,,,,0,0,1,0,1.0,VMC
64,20080414X004721,091,NONE,Rotorway,162F,2.0,1.0,FIXD,1500.0,HELI,Y,COND,1.0,1.0,Y,PERS,N,VPC ,,,N,N,275.0,PLT,M,No,N,,,1,REC,Rotorway,150.0,HP,FINJ,4,2008-03-09,Su,2100.0,USA,2008,3,,,034723N,0845055W,Cartersville,0.0,,759.0,2053.0,0.0,759.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,52.0,25.0,200.0,U,4.0,F,T,0.0,30.36000061035156,,,NONE,,,,0,0,1,0,1.0,VMC
65,20080321X003571,091,NONE,ROBINSON,R22 Beta II,2.0,1.0,FIXD,,HELI,N,ANNL,,1389.0,Y,PERS,,ILM ,1341.0,ILM ,N,N,1254.0,PLT,M,No,Y,,,1,REC,Lycoming,145.0,HP,CARB,6,2008-03-13,Th,1340.0,USA,2008,3,,,034729N,0775354W,,0.0,,,1353.0,179.0,32.0,10.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,63.0,39.0,230.0,U,4.0,F,F,0.0,30.030000686645508,,,FATL,,,,1,0,0,0,1.0,VMC
66,20080402X004131,091,NONE,Cessna,172R,,1.0,FIXD,2450.0,AIR,N,,,,Y,INST,,SFQ ,1320.0,RIC ,N,N,21.0,DSTU,M,,N,,,1,REC,Lycoming,,,,6,2008-03-09,Su,1800.0,USA,2008,3,,,373018N,0771910W,Richmond International Airport,0.0,,,1854.0,0.0,72.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,46.0,14.0,330.0,U,12.0,F,F,18.0,30.290000915527344,,,NONE,,,,0,0,1,0,1.0,VMC
67,20080414X004741,091,NONE,J&J Ultralights,Sea Wing,2.0,1.0,FIXD,950.0,AIR,N,COND,,45.0,Y,PERS,N,NONE,,,N,N,700.0,PLT,M,No,N,,,1,REC,Rotax,65.0,HP,CARB,6,2008-03-13,Th,1300.0,USA,2008,3,,,030158N,0825527W,NONE,0.0,,,1253.0,215.0,45.0,32.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,57.0,46.0,340.0,U,5.0,F,T,0.0,30.06999969482422,,,SERS,,,,0,0,0,1,1.0,VMC
68,20080414X004701,091,NONE,Piper,PA-22,4.0,1.0,FIXD,1800.0,AIR,N,ANNL,,2622.0,Y,PERS,N,,2345.0,,N,N,250.0,PLT,M,No,N,,,1,REC,Lycoming,125.0,HP,CARB,6,2008-03-10,Mo,40.0,USA,2008,3,,,038842N,0009851W,Ag Air - Private,0.0,,1580.0,2352.0,120.0,1543.0,10.0,DUSK,CLER,0.0,0.0,NONE,,,10.0,55.0,25.0,300.0,U,5.0,F,T,0.0,30.170000076293945,,,NONE,,,,0,0,2,0,2.0,VMC
69,20080327X003911,091,NONE,Stinson,108,,1.0,FIXD,,AIR,N,ANNL,0.0,,Y,PERS,,PABV,,,N,N,16957.0,PLT,M,,N,,,1,REC,Lycoming,190.0,HP,,2,2008-03-14,Fr,0.0,USA,2008,3,,,612459N,1493026W,Bichwood,0.0,,,1836.0,0.0,96.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,30.0,18.0,0.0,U,,F,T,0.0,30.06999969482422,,,MINR,,,,0,1,0,0,1.0,VMC
70,20080518X006911,091,NONE,Air Tractor,AT-301,,1.0,FIXD,,AIR,N,,,,,FLTS,N,KGTR,2325.0,,N,N,651.0,PLT,M,,N,,,1,REC,Pratt & Whitney,,,,6,2008-03-14,Fr,2345.0,USA,2008,3,,,033270N,0088350W,,10.0,,,2350.0,270.0,200.0,1.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,72.0,50.0,270.0,U,4.0,F,F,0.0,29.670000076293945,,,MINR,,,,0,1,0,0,1.0,VMC
71,20080321X003481,091,IFR,MOONEY,M20C,4.0,1.0,RETR,2575.0,AIR,N,ANNL,,4249.0,Y,PERS,N,CRW ,1350.0,CRG ,N,N,333.0,PLT,M,No,Y,,,1,REC,Lycoming,180.0,HP,CARB,6,2008-03-16,Su,1434.0,USA,2008,3,,,365559N,0812254W,,0.0,,,1440.0,170.0,2558.0,5.0,DAYL,,0.0,1400.0,OVC,,,10.0,39.0,0.0,300.0,U,9.0,F,T,0.0,30.13999938964844,,,FATL,,,,2,0,0,0,2.0,VMC
72,20080321X003561,091,NONE,Cessna,172RG,4.0,1.0,RETR,2650.0,AIR,N,100H,,9768.0,Y,PERS,N,ALN ,1630.0,ALN ,N,N,175.0,PLT,M,No,N,,,1,REC,Lycoming,180.0,HP,CARB,6,2008-02-08,Fr,1805.0,USA,2008,2,,,391523N,0893654W,,0.0,,,1751.0,44.0,544.0,34.0,DAYL,,0.0,20000.0,BKN,,,10.0,45.0,32.0,190.0,U,16.0,F,T,0.0,29.8700008392334,,,NONE,,,,0,0,2,0,2.0,VMC
73,20080425X005561,091,NONE,Cessna,172M,,1.0,FIXD,,AIR,N,,,,Y,INST,,RIF ,,RIF ,N,N,27.0,DSTU,F,No,N,,,1,REC,Lycoming,,,,6,2008-03-11,Tu,2130.0,USA,2008,3,,,384411N,0112556W,Richfield Municipal,0.0,,5301.0,2120.0,0.0,5301.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,46.0,25.0,30.0,U,3.0,F,T,0.0,0.0,,,MINR,,,,0,1,0,0,1.0,VMC
74,20080319X003331,091,NONE,Spartan,7W,4.0,1.0,RETR,4400.0,AIR,N,ANNL,2.0,9410.0,Y,PERS,Y,SAF ,1630.0,SAF ,N,N,5037.0,PLT,M,No,N,,,1,REC,Pratt & Whitney,450.0,HP,CARB,2,2008-03-12,We,1740.0,USA,2008,3,,,035373N,0106537W,Santa Fe Municipal,0.0,,6348.0,1853.0,0.0,6348.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,57.0,18.0,350.0,U,10.0,F,F,18.0,30.049999237060547,,,NONE,,,,0,0,2,0,2.0,VMC
75,20080319X003341,091,NONE,Plocher,SHA-Glasair,2.0,1.0,FIXD,1500.0,AIR,Y,ANNL,22.0,700.0,Y,PERS,N,BOI ,1400.0,TEX ,N,N,73.0,PLT,M,No,N,,,1,REC,Lycoming,160.0,HP,FINJ,6,2008-02-09,Sa,1715.0,USA,2008,2,,,037571N,0107543W,Telluride,0.0,,9078.0,1730.0,0.0,9078.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,32.0,45.0,0.0,U,,F,T,0.0,30.18000030517578,,,NONE,,,,0,0,1,0,1.0,VMC
76,20080325X003811,091,NONE,Jenkins,RV-7A,,1.0,FIXD,,AIR,Y,COND,,,Y,PERS,N,INW ,1905.0,,N,N,1500.0,PLT,M,No,Y,,,1,REC,Lycoming,200.0,HP,FINJ,6,2008-03-18,Tu,1915.0,USA,2008,3,,,035119N,1104321W,WINSLOW MUNI,0.0,,4941.0,1856.0,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,54.0,18.0,340.0,U,11.0,F,F,21.0,30.18000030517578,,,FATL,,,,1,0,0,0,1.0,VMC
77,20080324X003691,091,NONE,Cirrus,SR22,4.0,1.0,FIXD,3400.0,AIR,N,ANNL,200.8000030517578,501.0,Y,PERS,N,03NC,1915.0,NC21,N,N,604.0,PLT,M,No,Y,,,1,REC,Continental,310.0,HP,FINJ,6,2008-03-20,Th,2000.0,USA,2008,3,,,345911N,0804528W,Aero Plantation,1.0,,634.0,1953.0,90.0,32.0,7.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,61.0,21.0,310.0,U,11.0,F,F,20.0,30.059999465942383,,,FATL,,,,1,0,0,0,1.0,VMC
78,20080331X004031,137,NONE,Air Tractor,AT602,1.0,1.0,FIXD,,AIR,N,,,,,AAPL,N,,,,N,N,9905.0,PLT,M,,N,,,1,TP,Pratt & Whitney,,,,6,2008-03-13,Th,1215.0,USA,2008,3,,,003400N,0091210W,,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,52.0,0.0,0.0,U,,F,T,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
79,20080410X004531,091,NONE,BEECH,BE-76,4.0,2.0,RETR,3916.0,AIR,N,100H,40.0,5210.0,Y,INST,Y,RMG ,2023.0,,N,N,504.5,FLTI,M,Yes,Y,,,1,REC,Lycoming,180.0,HP,CARB,6,2008-03-21,Fr,2025.0,USA,2008,3,,,342034N,0085917W,Richard B. Russell,0.0,,644.0,2053.0,0.0,644.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,72.0,27.0,170.0,U,7.0,F,T,0.0,30.049999237060547,,,FATL,,,,2,0,0,0,2.0,VMC
80,20080418X005131,091,NONE,Cessna,206,,1.0,FIXD,,AIR,N,ANNL,,2782.0,Y,PERS,,00V ,,K58 ,N,N,2128.0,PLT,M,No,N,,,1,REC,Continental,,,FINJ,7,2008-03-21,Fr,1930.0,USA,2008,3,,,039613N,1043223W,,0.0,,,2154.0,0.0,,10.0,NR,CLER,0.0,0.0,NONE,,,10.0,57.0,1.0,290.0,U,20.0,F,F,27.0,30.020000457763672,,,MINR,,,,0,1,0,0,1.0,VMC
81,20080328X003971,135,IFR,Piper,PA-31-350,2.0,2.0,RETR,7000.0,AIR,N,AAIP,3.0,16547.0,Y,,N,PDX ,1445.0,RBG ,N,N,1500.0,PLT,M,Yes,N,,,1,REC,Lycoming,350.0,HP,FINJ,2,2008-03-20,Th,1726.0,USA,2008,3,,,453519N,1223627W,Portland,0.0,,,1648.0,0.0,30.0,0.0,DAYL,SCAT,1800.0,2400.0,BKN,,,10.0,46.0,37.0,200.0,U,9.0,F,T,0.0,30.18000030517578,,,NONE,,,,0,0,1,0,1.0,VMC
82,20080415X004841,091,NONE,Maule,M-8-235,,1.0,FIXD,,AIR,N,,,,Y,PERS,N,S73 ,,S80 ,N,N,212.0,PLT,M,,N,,,1,REC,Lycoming,,,,6,2008-03-22,Sa,1845.0,USA,2008,3,,,455633N,0116724W,Idaho County Airport,0.0,,,,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,43.0,0.0,0.0,U,,F,T,0.0,0.0,,,NONE,,,,0,0,2,0,2.0,VMC
83,20080328X003961,137,NONE,Gulfstream-Schweizer,G-164B,1.0,1.0,FIXD,5000.0,AIR,N,ANNL,0.5,10127.0,,AAPL,N,PRIV,1600.0,PRIV,N,N,15307.0,PLT,M,Yes,N,,,1,TP,Walter,751.0,HP,,2,2008-03-22,Sa,1630.0,USA,2008,3,,,046335N,1165534W,Heimgartner Airstrip,0.0,,2460.0,1656.0,165.0,1442.0,15.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,39.0,27.0,70.0,U,7.0,F,T,0.0,30.59000015258789,,,MINR,,,,0,1,0,0,1.0,VMC
84,20080521X007041,091,NONE,"Rans, Inc.",S12XL,2.0,1.0,FIXD,975.0,AIR,N,COND,,,Y,PERS,N,X49 ,,CHN ,N,N,2000.0,PLT,M,No,N,,,1,REC,Rotax,65.0,HP,,2,2008-03-21,Fr,1715.0,USA,2008,3,,,273032N,0815229W,Wachula Municipal Airport,1.0,,,1652.0,165.0,142.0,29.0,DAYL,SCAT,2400.0,5900.0,BKN,,,15.0,77.0,63.0,110.0,U,10.0,F,F,0.0,30.1200008392334,,,NONE,,,,0,0,1,0,1.0,VMC
85,20080425X005441,091,NONE,Air Tractor,At-301,,1.0,FIXD,,AIR,N,,,,,POSI,,NONE,,NONE,N,N,490.0,PLT,M,,N,,,1,REC,Pratt & Whitney,,,,2,2008-03-26,We,1400.0,USA,2008,3,,,371522N,1003519W,Private,0.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
86,20080416X004981,091,NONE,Piper,PA-28-181,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,6685.0,Y,PERS,N,PWT ,2130.0,PWT ,N,N,287.0,PLT,M,No,N,,,1,REC,Lycoming,180.0,HP,CARB,6,2008-03-16,Su,2300.0,USA,2008,3,,,472942N,1224628W,Bremerton National Airport,0.0,,444.0,2355.0,0.0,444.0,0.0,DAYL,FEW,3200.0,5000.0,BKN,,,10.0,45.0,32.0,190.0,U,14.0,F,F,20.0,30.290000915527344,,,NONE,,,,0,0,1,0,1.0,VMC
87,20080430X005681,091,NONE,AeroFab,Lake LA-250,3.0,1.0,FIXD,3140.0,AIR,N,ANNL,,1964.0999755859373,Y,INST,N,SYR ,1530.0,6B9 ,N,N,5112.0,FLTI,M,Yes,N,,,1,REC,Lycoming,250.0,HP,FINJ,6,2008-04-18,Fr,1555.0,USA,2008,4,,,004370N,0076829W,SKANEATELES AERO DROME,0.0,,1038.0,1554.0,51.0,421.0,19.0,DAYL,FEW,20000.0,0.0,NONE,,,10.0,77.0,39.0,0.0,Y,,T,T,0.0,30.0,,,FATL,,,,1,0,0,1,2.0,VMC
88,20080424X005391,091,VFR,Piper,PA-28R-201 ,,1.0,RETR,,AIR,N,,,,Y,INST,,DVT ,,DVT ,N,N,462.0,PLT,F,,N,,,1,REC,Textron Lycoming,,,,6,2008-03-28,Fr,1915.0,USA,2008,3,,,334128N,1125412W,Phoenix Deer Valley,0.0,,,1853.0,0.0,,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,79.0,25.0,190.0,U,5.0,F,T,0.0,29.809999465942383,,,NONE,,,,0,0,1,0,1.0,VMC
89,20080518X006921,091,VFR,Grumman American,AA5B,,1.0,FIXD,,AIR,N,,,,Y,PERS,,KLDJ,,K9B1,N,N,3000.0,PLT,M,,N,,,1,REC,Lycoming,,,,6,2008-03-29,Sa,1630.0,USA,2008,3,,,422035N,0713032W,Marlboro Airport,0.0,,,1656.0,50.0,,12.0,DAYL,,0.0,4800.0,OVC,,,10.0,32.0,14.0,300.0,U,18.0,F,F,24.0,30.290000915527344,,,NONE,,,,0,0,1,0,1.0,VMC
90,20080418X005151,091,NONE,Piper,PA-28-150,,1.0,FIXD,,AIR,N,,,,Y,INST,,TKO ,,TKO ,N,N,44.0,DSTU,M,,N,,,1,REC,Lycoming,,,,6,2008-03-28,Fr,2025.0,USA,2008,3,,,003980N,0009820W,MANKATO,0.0,,,,0.0,,0.0,DAYL,,0.0,0.0,,,,,0.0,0.0,0.0,U,,F,F,0.0,0.0,,,NONE,,,,0,0,1,0,1.0,VMC
91,20080402X004141,091,NONE,CESSNA,P210N,6.0,1.0,RETR,4400.0,AIR,N,ANNL,17.0,2562.0,Y,PERS,N,LAA ,2200.0,APA ,N,N,4517.0,PLT,M,UNK,N,,,1,REC,Teledyne Continental,310.0,HP,FINJ,5,2008-03-29,Sa,2254.0,USA,2008,3,,,039360N,0010460W,,0.0,,,2255.0,300.0,,17.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,61.0,0.0,0.0,Y,13.0,T,F,15.0,29.670000076293945,,,NONE,,,,0,0,3,0,3.0,VMC
92,20080410X004521,091,NONE,Beechcraft,35-C33A,,1.0,RETR,,AIR,N,,,,Y,PERS,,PRC ,,FFZ ,N,N,797.0,PLT,M,,N,,,1,REC,Teledyne Continental,,,,7,2008-03-29,Sa,1305.0,USA,2008,3,,,343927N,1122517W,Ernest A. Love Field Airport,0.0,,,1253.0,0.0,5045.0,0.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,45.0,28.0,210.0,U,6.0,F,T,0.0,29.8700008392334,,,NONE,,,,0,0,1,0,1.0,VMC
93,20080505X005971,091,IFR,CESSNA,P210N,6.0,1.0,RETR,,AIR,N,ANNL,,3484.0,Y,PERS,N,RIL ,1325.0,LOU ,N,N,2220.0,PLT,M,No,Y,,,1,REC,Teledyne Continental Motors,310.0,HP,FINJ,6,2008-04-06,Su,1856.0,USA,2008,4,,,381342N,0853948W,Bowman Field,2.0,,546.0,1853.0,60.0,546.0,1.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,63.0,45.0,0.0,Y,4.0,T,T,0.0,29.96999931335449,,,SERS,,,,0,0,0,1,1.0,VMC
94,20080421X005201,091,NONE,Luscombe,8A,2.0,1.0,FIXD,1260.0,AIR,N,ANNL,95.0,2841.0,Y,PERS,Y,LRG ,1945.0,LRG ,N,N,613.0,PLT,M,No,N,,,1,REC,Continental,65.0,HP,CARB,6,2008-04-06,Su,1945.0,USA,2008,4,N,Y,452144N,0068325W,Lincoln Regional Airport,0.0,,208.0,1953.0,355.0,408.0,15.0,DAYL,,0.0,2900.0,OVC,,,10.0,43.0,32.0,20.0,U,5.0,F,T,0.0,30.459999084472656,,,MINR,,,,0,1,1,0,2.0,VMC
95,20080407X004331,091,VFR,Robinson,R44,4.0,1.0,FIXD,,HELI,N,100H,4.0,1207.0,Y,PUBL,Y,,409.0,,N,N,398.5,PLT,M,Yes,N,,,1,REC,Lycoming,,,FINJ,5,2008-04-05,Sa,503.0,USA,2008,4,,,003949N,0953715W,,0.0,,,1653.0,0.0,,0.0,NITE,CLER,0.0,0.0,NONE,,,9.0,45.0,32.0,130.0,U,3.0,F,T,0.0,30.01000022888184,,,NONE,,,,0,0,3,0,3.0,VMC
96,20080422X005281,091,IFR,CARTWRIGHT H JR/COTTRELL M,RV-10,4.0,1.0,FIXD,2900.0,AIR,Y,COND,4.0,75.0,Y,PERS,Y,M54 ,1433.0,CSG ,N,N,1148.0,PLT,M,No,Y,,,1,REC,LYCOMING,250.0,HP,FINJ,6,2008-04-07,Mo,1626.0,USA,2008,4,,,322159N,0085858W,Columbus Metropolitan Airport,16.0,,397.0,1651.0,100.0,232.0,95.0,DAYL,,0.0,1000.0,OVC,,,9.0,64.0,63.0,0.0,Y,3.0,T,F,0.0,30.040000915527344,,,FATL,,,,2,0,0,0,2.0,IMC
97,20080411X004551,091,NONE,Piper,PA-28-180,4.0,1.0,FIXD,2400.0,AIR,N,ANNL,69.80000305175781,5016.7900390625,Y,BUS ,N,SEP ,1900.0,DUX ,N,N,257.0,PLT,M,No,N,,,1,REC,Lycoming,180.0,HP,CARB,4,2008-04-07,Mo,2050.0,USA,2008,4,,,034929N,0100103W,None,0.0,,,1853.0,120.0,1954.0,16.0,DAYL,CLER,0.0,0.0,NONE,,,10.0,81.0,37.0,170.0,U,6.0,F,T,0.0,29.76000022888184,,,NONE,,,,0,0,2,0,2.0,VMC
